Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ);MOL-Abweichung
23.05.2023;CEST;07:15;07:30;MW;0,009;0,000;0,101;1,879;1,989;0,223;27,074;4,429;152,400;184,126;0
23.05.2023;CEST;07:30;07:45;MW;0,021;0,001;0,150;2,572;2,744;0,243;5,115;3,810;0,694;9,862;0
23.05.2023;CEST;07:45;08:00;MW;0,027;0,113;0,609;28,435;29,184;0,206;1,563;4,128;0,916;6,813;0
23.05.2023;CEST;08:00;08:15;MW;7,132;60,646;1,981;192,165;261,924;2,207;0,175;5,826;0,000;8,208;0
23.05.2023;CEST;08:15;08:30;MW;10,089;65,571;5,032;339,264;419,956;0,294;0,009;3,586;0,000;3,889;0
23.05.2023;CEST;08:30;08:45;MW;7,662;26,787;0,879;63,118;98,446;0,068;0,450;4,951;0,000;5,469;0
23.05.2023;CEST;08:45;09:00;MW;3,349;18,237;2,558;40,092;64,236;0,000;0,758;2,187;1,588;4,533;0
23.05.2023;CEST;09:00;09:15;MW;55,135;94,665;6,504;407,585;563,889;0,000;0,000;2,255;0,000;2,255;0
23.05.2023;CEST;09:15;09:30;MW;13,047;70,170;5,249;401,046;489,512;0,000;0,373;1,972;0,060;2,405;0
23.05.2023;CEST;09:30;09:45;MW;12,682;73,900;3,439;265,849;355,870;0,000;0,067;2,324;0,030;2,421;0
23.05.2023;CEST;09:45;10:00;MW;38,425;55,878;6,427;255,173;355,903;0,000;0,073;2,349;0,000;2,422;0
23.05.2023;CEST;10:00;10:15;MW;14,552;110,532;5,747;487,288;618,119;0,000;0,027;2,215;0,000;2,242;0
23.05.2023;CEST;10:15;10:30;MW;37,305;62,556;4,159;257,735;361,755;0,000;0,550;2,050;1,712;4,312;0
23.05.2023;CEST;10:30;10:45;MW;14,622;56,460;6,390;218,315;295,787;0,000;0,081;2,251;0,089;2,421;0
23.05.2023;CEST;10:45;11:00;MW;13,900;54,994;6,773;242,654;318,321;0,000;0,068;1,182;0,000;1,250;0
23.05.2023;CEST;11:00;11:15;MW;7,233;76,383;5,448;363,474;452,538;0,029;0,223;1,263;4,808;6,323;0
23.05.2023;CEST;11:15;11:30;MW;10,987;108,400;7,406;612,892;739,685;0,000;0,035;1,978;0,000;2,013;0
23.05.2023;CEST;11:30;11:45;MW;14,604;110,649;6,467;567,774;699,494;0,000;0,000;1,162;0,000;1,162;0
23.05.2023;CEST;11:45;12:00;MW;10,967;88,560;6,105;378,709;484,341;0,015;0,000;1,189;0,000;1,204;0
23.05.2023;CEST;12:00;12:15;MW;4,998;7,530;0,895;19,768;33,191;1,708;0,325;1,471;0,884;4,388;0
23.05.2023;CEST;12:15;12:30;MW;18,079;53,554;3,566;91,323;166,522;0,535;0,081;1,124;0,349;2,089;0
23.05.2023;CEST;12:30;12:45;MW;0,670;1,709;1,013;5,595;8,987;4,309;0,670;1,286;0,255;6,520;0
23.05.2023;CEST;12:45;13:00;MW;0,026;1,330;0,504;6,128;7,988;2,438;1,132;1,756;0,446;5,772;0
23.05.2023;CEST;13:00;13:15;MW;12,300;51,275;3,541;107,708;174,824;0,318;0,006;0,979;3,312;4,615;0
23.05.2023;CEST;13:15;13:30;MW;9,982;30,012;3,054;71,526;114,574;0,407;0,519;1,386;0,230;2,542;0
23.05.2023;CEST;13:30;13:45;MW;4,333;11,475;1,832;29,348;46,988;0,011;1,106;1,214;3,524;5,855;0
23.05.2023;CEST;13:45;14:00;MW;5,458;22,352;2,276;54,220;84,306;0,439;0,626;1,943;2,215;5,223;0
23.05.2023;CEST;14:00;14:15;MW;4,692;27,015;2,315;64,799;98,821;0,607;0,338;1,282;0,847;3,074;0
23.05.2023;CEST;14:15;14:30;MW;16,873;59,957;5,089;121,704;203,623;0,091;0,000;0,859;0,007;0,957;0
23.05.2023;CEST;14:30;14:45;MW;1,400;5,211;0,421;13,889;20,921;1,024;1,104;0,956;0,700;3,784;0
23.05.2023;CEST;14:45;15:00;MW;0,005;0,179;0,168;0,848;1,200;2,774;1,947;1,052;0,998;6,771;0
23.05.2023;CEST;15:00;15:15;MW;0,000;0,054;0,306;2,550;2,910;3,032;1,407;1,350;5,081;10,870;0
23.05.2023;CEST;15:15;15:30;MW;0,040;0,139;0,274;0,232;0,685;4,054;2,794;1,991;90,705;99,544;0
23.05.2023;CEST;15:30;15:45;MW;0,060;0,000;0,176;0,278;0,514;4,280;6,528;2,903;81,052;94,763;0
23.05.2023;CEST;15:45;16:00;MW;0,667;0,003;0,219;0,031;0,920;2,648;8,170;3,864;242,701;257,383;0
23.05.2023;CEST;16:00;16:15;MW;0,133;2,408;0,669;11,143;14,353;1,254;18,235;5,535;125,760;150,784;0
23.05.2023;CEST;16:15;16:30;MW;0,000;0,002;0,404;0,213;0,619;0,988;7,088;3,183;137,764;149,023;0
23.05.2023;CEST;16:30;16:45;MW;0,000;0,002;0,165;0,000;0,167;1,738;12,526;4,422;221,035;239,721;0
23.05.2023;CEST;16:45;17:00;MW;0,000;0,000;0,162;0,000;0,162;2,859;43,525;7,733;390,869;444,986;0
23.05.2023;CEST;17:00;17:15;MW;0,000;0,000;0,373;1,074;1,447;3,027;13,671;3,738;79,302;99,738;0
23.05.2023;CEST;17:15;17:30;MW;0,000;0,082;0,352;0,221;0,655;1,953;17,537;4,253;182,113;205,856;0
23.05.2023;CEST;17:30;17:45;MW;0,163;1,134;0,250;4,158;5,705;0,058;0,054;1,452;2,018;3,582;0
23.05.2023;CEST;17:45;18:00;MW;0,000;0,384;0,130;3,436;3,950;3,095;0,594;1,862;7,068;12,619;0
23.05.2023;CEST;18:00;18:15;MW;0,000;0,000;0,290;1,713;2,003;1,293;27,293;6,174;200,311;235,071;0
23.05.2023;CEST;18:15;18:30;MW;0,493;0,000;0,217;1,205;1,915;0,031;42,334;7,362;278,492;328,219;0
23.05.2023;CEST;18:30;18:45;MW;0,703;0,133;0,205;1,158;2,199;0,014;34,654;6,063;266,041;306,772;0
23.05.2023;CEST;18:45;19:00;MW;0,098;0,053;0,161;2,133;2,445;0,361;19,192;4,296;115,939;139,788;0
23.05.2023;CEST;19:00;19:15;MW;0,010;0,493;0,390;0,927;1,820;0,847;24,975;6,803;122,742;155,367;0
23.05.2023;CEST;19:15;19:30;MW;0,144;0,033;0,136;2,397;2,710;0,386;1,984;3,431;0,229;6,030;0
23.05.2023;CEST;19:30;19:45;MW;0,000;0,010;0,154;10,014;10,178;0,503;10,992;3,745;22,688;37,928;0
23.05.2023;CEST;19:45;20:00;MW;0,000;0,000;0,223;0,416;0,639;1,002;16,580;3,202;13,311;34,095;0
23.05.2023;CEST;20:00;20:15;MW;0,000;0,000;0,411;1,401;1,812;36,049;17,962;3,473;69,338;126,822;0
23.05.2023;CEST;20:15;20:30;MW;0,001;0,000;0,408;0,147;0,556;41,660;11,678;2,275;11,898;67,511;0
23.05.2023;CEST;20:30;20:45;MW;0,001;0,003;0,420;0,328;0,752;29,345;10,795;2,618;4,176;46,934;0
23.05.2023;CEST;20:45;21:00;MW;9,161;7,958;12,869;7,505;37,493;0,770;0,254;2,038;0,589;3,651;0
23.05.2023;CEST;21:00;21:15;MW;30,178;31,799;71,262;60,412;193,651;0,118;0,335;2,000;0,870;3,323;0
23.05.2023;CEST;21:15;21:30;MW;12,285;33,767;69,723;44,741;160,516;0,058;0,245;3,067;0,345;3,715;0
23.05.2023;CEST;21:30;21:45;MW;4,802;17,042;25,589;11,029;58,462;0,721;0,997;1,904;1,107;4,729;0
23.05.2023;CEST;21:45;22:00;MW;0,000;0,000;0,270;5,939;6,209;2,455;1,442;1,841;2,811;8,549;0
23.05.2023;CEST;22:00;22:15;MW;162,874;136,659;119,349;497,333;916,215;0,015;0,016;1,331;0,020;1,382;0
23.05.2023;CEST;22:15;22:30;MW;106,737;107,439;117,671;275,556;607,403;0,001;0,005;2,535;0,002;2,543;0
23.05.2023;CEST;22:30;22:45;MW;58,823;94,283;97,675;187,092;437,873;0,003;0,174;2,934;0,000;3,111;0
23.05.2023;CEST;22:45;23:00;MW;6,709;0,363;16,097;96,406;119,575;0,568;1,437;3,108;0,351;5,464;0
23.05.2023;CEST;23:00;23:15;MW;19,924;33,567;1,562;93,010;148,063;0,202;1,122;1,488;0,451;3,263;0
23.05.2023;CEST;23:15;23:30;MW;0,024;0,012;0,224;9,602;9,862;1,219;1,062;2,755;0,246;5,282;0
23.05.2023;CEST;23:30;23:45;MW;0,000;0,109;0,149;1,340;1,598;3,798;1,323;1,391;2,733;9,245;0
23.05.2023;CEST;23:45;00:00;MW;0,000;0,000;0,175;0,364;0,539;6,727;7,173;1,945;24,764;40,609;0
24.05.2023;CEST;00:00;00:15;MW;0,007;1,930;1,210;112,034;115,181;0,381;0,384;0,480;5,329;6,574;0
24.05.2023;CEST;00:15;00:30;MW;0,000;18,139;0,542;45,999;64,680;0,615;4,454;1,107;24,293;30,469;0
24.05.2023;CEST;00:30;00:45;MW;0,000;0,146;0,348;8,433;8,927;0,432;5,594;0,909;33,236;40,171;0
24.05.2023;CEST;00:45;01:00;MW;0,000;0,000;0,052;0,800;0,852;0,434;17,205;2,173;78,440;98,252;0
24.05.2023;CEST;01:00;01:15;MW;0,009;0,437;0,288;0,937;1,671;0,245;1,611;2,303;16,173;20,332;0
24.05.2023;CEST;01:15;01:30;MW;0,001;0,042;0,085;0,629;0,757;0,542;4,575;1,908;3,096;10,121;0
24.05.2023;CEST;01:30;01:45;MW;0,000;0,051;0,303;0,749;1,103;0,591;2,173;1,862;1,817;6,443;0
24.05.2023;CEST;01:45;02:00;MW;0,023;0,005;0,131;1,749;1,908;0,199;3,166;1,881;2,746;7,992;0
24.05.2023;CEST;02:00;02:15;MW;0,031;62,496;1,778;75,084;139,389;0,108;0,221;1,403;0,101;1,833;0
24.05.2023;CEST;02:15;02:30;MW;0,001;48,089;1,721;103,206;153,017;0,409;0,140;1,647;0,035;2,231;0
24.05.2023;CEST;02:30;02:45;MW;0,001;49,699;1,814;220,086;271,600;0,353;0,000;1,875;0,335;2,563;0
24.05.2023;CEST;02:45;03:00;MW;4,499;57,377;1,842;121,305;185,023;0,125;0,000;1,238;0,000;1,363;0
24.05.2023;CEST;03:00;03:15;MW;0,087;50,381;1,333;122,568;174,369;0,369;0,000;0,555;0,000;0,924;0
24.05.2023;CEST;03:15;03:30;MW;0,000;49,899;1,962;190,454;242,315;0,397;0,037;0,565;1,056;2,055;0
24.05.2023;CEST;03:30;03:45;MW;0,001;33,652;1,080;72,117;106,850;0,332;0,221;0,890;0,592;2,035;0
24.05.2023;CEST;03:45;04:00;MW;0,137;52,419;2,293;238,614;293,463;0,298;0,006;0,538;0,000;0,842;0
24.05.2023;CEST;04:00;04:15;MW;0,002;25,943;0,715;110,445;137,105;0,364;0,930;0,534;0,716;2,544;0
24.05.2023;CEST;04:15;04:30;MW;0,008;0,161;0,207;0,828;1,204;6,840;0,512;2,248;1,898;11,498;0
24.05.2023;CEST;04:30;04:45;MW;0,005;0,045;0,085;9,219;9,354;16,036;0,887;1,830;37,920;56,673;0
24.05.2023;CEST;04:45;05:00;MW;0,000;0,017;0,054;0,052;0,123;20,817;2,957;3,056;201,030;227,860;0
24.05.2023;CEST;05:00;05:15;MW;0,000;0,061;0,159;2,850;3,070;6,428;3,335;2,465;49,672;61,900;0
24.05.2023;CEST;05:15;05:30;MW;0,017;0,288;0,343;9,803;10,451;1,867;1,052;2,298;5,052;10,269;0
24.05.2023;CEST;05:30;05:45;MW;9,376;0,960;1,727;28,766;40,829;2,214;2,786;1,265;6,110;12,375;0
24.05.2023;CEST;05:45;06:00;MW;0,710;0,068;0,550;8,763;10,091;3,899;3,811;0,835;31,682;40,227;0
24.05.2023;CEST;06:00;06:15;MW;77,050;55,249;3,931;234,510;370,740;3,896;7,529;3,101;47,524;62,050;0
24.05.2023;CEST;06:15;06:30;MW;97,371;10,672;5,857;180,820;294,720;1,026;0,042;1,329;2,024;4,421;0
24.05.2023;CEST;06:30;06:45;MW;165,923;4,576;6,584;165,682;342,765;0,000;0,027;1,740;0,144;1,911;0
24.05.2023;CEST;06:45;07:00;MW;199,354;18,927;7,326;121,710;347,317;0,000;1,202;2,237;0,000;3,439;0
24.05.2023;CEST;07:00;07:15;MW;84,087;45,948;3,225;44,534;177,794;4,418;2,796;2,736;78,102;88,052;0
24.05.2023;CEST;07:15;07:30;MW;86,773;7,266;3,813;33,249;131,101;0,072;0,290;1,959;0,580;2,901;0
24.05.2023;CEST;07:30;07:45;MW;170,903;1,681;6,670;67,509;246,763;0,000;0,167;2,024;0,351;2,542;0
24.05.2023;CEST;07:45;08:00;MW;102,602;2,143;6,540;134,937;246,222;0,048;0,173;2,139;0,676;3,036;0
24.05.2023;CEST;08:00;08:15;MW;0,000;0,614;0,265;3,425;4,304;0,723;0,257;2,143;2,137;5,260;0
24.05.2023;CEST;08:15;08:30;MW;0,000;0,011;0,305;3,222;3,538;0,498;2,017;2,204;2,554;7,273;0
24.05.2023;CEST;08:30;08:45;MW;0,000;0,402;0,123;1,477;2,002;4,941;5,854;2,267;39,304;52,366;0
24.05.2023;CEST;08:45;09:00;MW;0,000;0,000;0,075;0,457;0,532;22,804;4,459;2,414;130,828;160,505;0
24.05.2023;CEST;09:00;09:15;MW;6,991;0,020;1,983;32,969;41,963;0,647;6,334;1,213;1,414;9,608;0
24.05.2023;CEST;09:15;09:30;MW;0,126;3,446;0,056;2,122;5,750;0,359;7,851;1,651;4,228;14,089;0
24.05.2023;CEST;09:30;09:45;MW;1,210;0,491;0,517;3,464;5,682;8,207;1,885;1,377;1,548;13,017;0
24.05.2023;CEST;09:45;10:00;MW;11,179;0,000;4,505;84,492;100,176;0,215;9,003;1,524;0,317;11,059;0
24.05.2023;CEST;10:00;10:15;MW;49,573;148,367;1,501;243,391;442,832;0,000;0,779;0,947;0,313;2,039;0
24.05.2023;CEST;10:15;10:30;MW;21,079;6,998;3,712;99,763;131,552;0,296;5,127;0,796;0,843;7,062;0
24.05.2023;CEST;10:30;10:45;MW;1,468;10,689;0,779;9,633;22,569;0,476;3,553;0,933;4,446;9,408;0
24.05.2023;CEST;10:45;11:00;MW;0,214;0,000;0,060;4,168;4,442;0,416;30,711;1,659;19,808;52,594;0
24.05.2023;CEST;11:00;11:15;MW;0,000;0,000;0,285;1,654;1,939;0,839;48,832;1,370;30,303;81,344;0
24.05.2023;CEST;11:15;11:30;MW;0,001;0,015;0,055;6,560;6,631;0,413;12,413;1,241;0,292;14,359;0
24.05.2023;CEST;11:30;11:45;MW;2,615;0,000;1,105;8,117;11,837;0,276;9,628;1,255;6,252;17,411;0
24.05.2023;CEST;11:45;12:00;MW;0,105;0,000;0,081;3,833;4,019;0,737;54,109;9,966;46,266;111,078;0
24.05.2023;CEST;12:00;12:15;MW;0,020;0,462;0,628;2,776;3,886;3,824;41,646;2,022;40,827;88,319;0
24.05.2023;CEST;12:15;12:30;MW;0,000;0,000;0,412;1,567;1,979;0,675;45,304;1,131;17,909;65,019;0
24.05.2023;CEST;12:30;12:45;MW;0,025;0,000;0,190;1,106;1,321;0,607;32,776;0,815;7,682;41,880;0
24.05.2023;CEST;12:45;13:00;MW;4,435;3,510;1,787;17,484;27,216;0,490;18,427;0,607;12,939;32,463;0
24.05.2023;CEST;13:00;13:15;MW;11,458;32,009;4,078;55,234;102,779;0,340;14,150;0,535;7,772;22,797;0
24.05.2023;CEST;13:15;13:30;MW;0,000;0,028;0,409;1,367;1,804;0,855;25,432;1,273;84,242;111,802;0
24.05.2023;CEST;13:30;13:45;MW;0,000;0,000;0,089;10,258;10,347;9,178;48,707;1,577;28,469;87,931;0
24.05.2023;CEST;13:45;14:00;MW;0,000;0,000;0,111;1,703;1,814;31,646;94,043;1,706;231,359;358,754;0
24.05.2023;CEST;14:00;14:15;MW;0,000;0,648;0,306;1,272;2,226;11,906;31,719;1,596;52,386;97,607;0
24.05.2023;CEST;14:15;14:30;MW;0,000;0,023;0,274;1,927;2,224;1,302;0,906;0,806;3,961;6,975;0
24.05.2023;CEST;14:30;14:45;MW;0,000;0,804;0,191;4,170;5,165;0,812;0,848;1,394;1,080;4,134;0
24.05.2023;CEST;14:45;15:00;MW;0,000;0,013;0,160;0,449;0,622;19,652;49,578;1,131;74,134;144,495;0
24.05.2023;CEST;15:00;15:15;MW;0,000;0,129;0,413;4,852;5,394;3,037;9,203;0,613;13,591;26,444;0
24.05.2023;CEST;15:15;15:30;MW;0,000;0,020;0,193;1,382;1,595;7,976;50,766;1,217;33,230;93,189;0
24.05.2023;CEST;15:30;15:45;MW;0,000;0,000;0,092;0,380;0,472;23,517;101,706;1,262;71,185;197,670;0
24.05.2023;CEST;15:45;16:00;MW;0,000;0,000;0,190;0,633;0,823;19,237;91,728;0,875;49,892;161,732;0
24.05.2023;CEST;16:00;16:15;MW;10,489;0,015;0,380;3,815;14,699;2,881;46,799;1,914;9,740;61,334;0
24.05.2023;CEST;16:15;16:30;MW;0,000;0,010;1,816;2,705;4,531;1,423;50,317;0,796;1,948;54,484;0
24.05.2023;CEST;16:30;16:45;MW;0,000;0,000;0,817;3,907;4,724;7,623;50,455;1,112;2,843;62,033;0
24.05.2023;CEST;16:45;17:00;MW;0,413;0,000;1,000;13,947;15,360;11,978;44,403;2,144;49,516;108,041;0
24.05.2023;CEST;17:00;17:15;MW;0,000;0,000;0,103;0,040;0,143;17,168;125,364;3,458;200,288;346,278;0
24.05.2023;CEST;17:15;17:30;MW;1,229;0,000;0,129;0,888;2,246;28,860;106,133;2,412;134,750;272,155;0
24.05.2023;CEST;17:30;17:45;MW;0,217;0,003;0,783;14,036;15,039;3,327;8,372;1,764;2,453;15,916;0
24.05.2023;CEST;17:45;18:00;MW;0,073;0,068;0,792;5,548;6,481;3,211;7,622;2,761;28,107;41,701;0
24.05.2023;CEST;18:00;18:15;MW;4,572;0,000;0,141;7,319;12,032;33,993;129,819;3,408;177,042;344,262;0
24.05.2023;CEST;18:15;18:30;MW;0,000;0,000;0,170;6,977;7,147;20,947;109,159;3,872;199,041;333,019;0
24.05.2023;CEST;18:30;18:45;MW;0,039;0,001;0,164;8,309;8,513;6,395;56,441;2,684;14,081;79,601;0
24.05.2023;CEST;18:45;19:00;MW;36,788;0,471;2,370;42,714;82,343;0,224;0,409;3,027;2,421;6,081;0
24.05.2023;CEST;19:00;19:15;MW;0,292;0,005;0,680;0,469;1,446;10,786;96,966;4,388;91,551;203,691;0
24.05.2023;CEST;19:15;19:30;MW;0,346;0,000;0,521;0,671;1,538;7,570;92,078;3,722;132,817;236,187;0
24.05.2023;CEST;19:30;19:45;MW;3,251;0,163;0,488;0,000;3,902;1,186;7,240;2,617;15,147;26,190;0
24.05.2023;CEST;19:45;20:00;MW;5,993;0,000;0,656;0,000;6,649;0,435;1,302;2,498;14,519;18,754;0
24.05.2023;CEST;20:00;20:15;MW;1,530;0,000;0,228;0,517;2,275;4,143;25,878;2,547;5,921;38,489;0
24.05.2023;CEST;20:15;20:30;MW;0,230;0,049;0,238;0,370;0,887;0,830;2,164;3,043;1,355;7,392;0
24.05.2023;CEST;20:30;20:45;MW;0,151;0,490;0,256;2,156;3,053;0,988;1,366;3,386;4,402;10,142;0
24.05.2023;CEST;20:45;21:00;MW;0,102;0,000;0,115;0,011;0,228;0,980;6,526;3,324;3,147;13,977;0
24.05.2023;CEST;21:00;21:15;MW;0,013;0,150;0,127;0,000;0,290;0,797;0,751;3,031;3,275;7,854;0
24.05.2023;CEST;21:15;21:30;MW;0,066;0,022;0,191;0,350;0,629;1,212;5,270;2,878;1,712;11,072;0
24.05.2023;CEST;21:30;21:45;MW;0,367;0,000;0,088;1,373;1,828;12,959;45,006;3,095;65,692;126,752;0
24.05.2023;CEST;21:45;22:00;MW;3,473;0,000;0,190;1,782;5,445;20,015;76,833;3,555;147,130;247,533;0
24.05.2023;CEST;22:00;22:15;MW;34,479;0,048;4,816;64,846;104,189;5,907;29,811;2,406;10,062;48,186;0
24.05.2023;CEST;22:15;22:30;MW;9,509;5,265;1,206;3,999;19,979;10,055;26,065;2,304;23,034;61,458;0
24.05.2023;CEST;22:30;22:45;MW;1,812;0,000;0,159;1,363;3,334;24,112;86,402;2,953;104,687;218,154;0
24.05.2023;CEST;22:45;23:00;MW;1,781;0,000;0,061;0,437;2,279;12,930;113,513;2,388;332,617;461,448;0
24.05.2023;CEST;23:00;23:15;MW;0,406;0,316;0,283;3,323;4,328;5,302;51,770;1,860;71,333;130,265;0
24.05.2023;CEST;23:15;23:30;MW;1,187;0,793;0,230;1,595;3,805;40,307;94,609;2,298;316,005;453,219;0
24.05.2023;CEST;23:30;23:45;MW;0,024;0,000;0,069;6,111;6,204;9,598;79,276;2,277;107,966;199,117;0
24.05.2023;CEST;23:45;00:00;MW;0,565;0,000;0,048;0,000;0,613;15,122;129,809;2,942;273,089;420,962;0
25.05.2023;CEST;00:00;00:15;MW;0,034;0,259;0,230;1,010;1,533;0,397;1,577;1,760;67,484;71,218;0
25.05.2023;CEST;00:15;00:30;MW;0,012;0,000;0,051;0,000;0,063;0,280;16,350;3,153;469,771;489,554;0
25.05.2023;CEST;00:30;00:45;MW;0,004;0,261;0,197;0,578;1,040;0,320;3,492;1,816;215,336;220,964;0
25.05.2023;CEST;00:45;01:00;MW;0,001;0,013;1,378;0,110;1,502;0,546;4,032;2,417;168,338;175,333;0
25.05.2023;CEST;01:00;01:15;MW;0,001;1,039;0,113;0,000;1,153;0,416;23,327;2,537;321,844;348,124;0
25.05.2023;CEST;01:15;01:30;MW;0,000;0,000;0,053;0,000;0,053;0,350;56,330;2,457;230,943;290,080;0
25.05.2023;CEST;01:30;01:45;MW;0,000;0,251;0,054;2,073;2,378;0,532;10,860;1,770;20,678;33,840;0
25.05.2023;CEST;01:45;02:00;MW;0,005;0,000;0,115;1,403;1,523;0,394;27,157;2,105;86,447;116,103;0
25.05.2023;CEST;02:00;02:15;MW;0,005;0,010;0,222;2,424;2,661;0,191;8,713;0,766;29,889;39,559;0
25.05.2023;CEST;02:15;02:30;MW;0,152;0,000;0,113;1,872;2,137;0,550;11,532;0,986;25,473;38,541;0
25.05.2023;CEST;02:30;02:45;MW;0,059;0,002;0,162;1,767;1,990;0,359;14,911;0,933;20,539;36,742;0
25.05.2023;CEST;02:45;03:00;MW;0,081;0,003;0,142;4,238;4,464;0,431;3,702;1,265;0,560;5,958;0
25.05.2023;CEST;03:00;03:15;MW;1,016;4,018;1,243;34,040;40,317;0,366;0,527;0,522;0,918;2,333;0
25.05.2023;CEST;03:15;03:30;MW;1,494;10,180;2,004;42,478;56,156;0,261;1,667;0,919;4,437;7,284;0
25.05.2023;CEST;03:30;03:45;MW;0,009;0,000;0,070;1,242;1,321;0,217;17,453;1,536;32,183;51,389;0
25.05.2023;CEST;03:45;04:00;MW;0,001;0,000;0,074;0,072;0,147;0,330;23,939;1,664;124,567;150,500;0
25.05.2023;CEST;04:00;04:15;MW;0,010;0,000;0,107;0,532;0,649;0,190;25,369;1,856;106,521;133,936;0
25.05.2023;CEST;04:15;04:30;MW;0,002;0,000;1,157;0,000;1,159;0,304;28,133;2,473;149,452;180,362;0
25.05.2023;CEST;04:30;04:45;MW;0,329;0,000;0,039;0,148;0,516;0,019;26,255;1,673;58,969;86,916;0
25.05.2023;CEST;04:45;05:00;MW;0,106;0,000;0,062;0,065;0,233;0,044;23,845;2,078;100,917;126,884;0
25.05.2023;CEST;05:00;05:15;MW;0,008;0,000;0,062;0,000;0,070;0,443;26,591;2,323;159,469;188,826;0
25.05.2023;CEST;05:15;05:30;MW;0,007;0,000;0,069;0,000;0,076;0,207;47,329;2,206;580,899;630,641;0
25.05.2023;CEST;05:30;05:45;MW;0,014;0,000;0,058;0,000;0,072;0,252;65,354;2,473;470,732;538,811;0
25.05.2023;CEST;05:45;06:00;MW;0,002;0,000;0,053;0,000;0,055;0,325;30,517;3,350;278,809;313,001;0
25.05.2023;CEST;06:00;06:15;MW;0,007;0,000;0,239;0,000;0,246;0,413;70,979;4,250;413,426;489,068;0
25.05.2023;CEST;06:15;06:30;MW;0,000;0,000;0,322;0,204;0,526;0,405;30,421;2,965;228,480;262,271;0
25.05.2023;CEST;06:30;06:45;MW;1,095;1,897;0,554;18,029;21,575;0,165;2,813;1,908;0,492;5,378;0
25.05.2023;CEST;06:45;07:00;MW;2,176;45,199;1,947;79,366;128,688;0,185;0,348;2,859;0,068;3,460;0
25.05.2023;CEST;07:00;07:15;MW;1,665;51,157;2,426;110,610;165,858;0,235;0,428;2,430;1,123;4,216;0
25.05.2023;CEST;07:15;07:30;MW;1,426;19,075;1,494;59,720;81,715;0,353;0,772;2,574;0,758;4,457;0
25.05.2023;CEST;07:30;07:45;MW;2,832;65,198;3,758;151,873;223,661;0,121;0,011;2,426;0,000;2,558;0
25.05.2023;CEST;07:45;08:00;MW;2,622;39,834;2,393;110,982;155,831;0,143;0,705;1,966;0,000;2,814;0
25.05.2023;CEST;08:00;08:15;MW;20,788;20,896;21,002;263,144;325,830;2,058;0,749;2,488;0,011;5,306;0
25.05.2023;CEST;08:15;08:30;MW;18,312;4,810;1,574;46,437;71,133;0,766;15,150;2,840;32,188;50,944;0
25.05.2023;CEST;08:30;08:45;MW;0,000;0,000;17,689;1,590;19,279;1,522;30,591;2,109;29,671;63,893;0
25.05.2023;CEST;08:45;09:00;MW;0,011;0,014;1,757;0,092;1,874;0,993;21,424;2,353;14,390;39,160;0
25.05.2023;CEST;09:00;09:15;MW;14,245;13,039;33,574;199,536;260,394;0,368;5,944;3,104;8,427;17,843;0
25.05.2023;CEST;09:15;09:30;MW;0,024;0,000;0,278;1,541;1,843;0,916;20,236;3,052;12,087;36,291;0
25.05.2023;CEST;09:30;09:45;MW;0,001;0,056;0,487;0,614;1,158;0,403;18,169;2,691;16,658;37,921;0
25.05.2023;CEST;09:45;10:00;MW;0,023;0,000;5,960;12,192;18,175;0,728;11,227;1,968;4,169;18,092;0
25.05.2023;CEST;10:00;10:15;MW;8,927;10,868;35,667;137,917;193,379;0,350;0,389;1,866;16,736;19,341;0
25.05.2023;CEST;10:15;10:30;MW;16,395;16,988;67,303;236,292;336,978;0,083;0,332;1,831;0,164;2,410;0
25.05.2023;CEST;10:30;10:45;MW;10,619;10,103;53,962;102,605;177,289;0,113;0,834;1,816;0,318;3,081;0
25.05.2023;CEST;10:45;11:00;MW;6,686;0,270;7,615;75,882;90,453;0,297;1,113;2,100;0,749;4,259;0
25.05.2023;CEST;11:00;11:15;MW;0,000;0,317;0,327;7,269;7,913;0,828;0,614;4,105;42,173;47,720;0
25.05.2023;CEST;11:15;11:30;MW;0,000;0,061;0,127;9,056;9,244;0,532;0,727;3,909;72,382;77,550;0
25.05.2023;CEST;11:30;11:45;MW;0,000;0,476;0,148;0,054;0,678;0,672;0,819;4,499;89,855;95,845;0
25.05.2023;CEST;11:45;12:00;MW;1,493;12,673;5,344;104,809;124,319;0,913;0,483;2,303;3,174;6,873;0
25.05.2023;CEST;12:00;12:15;MW;0,000;83,340;1,796;181,747;266,883;1,937;0,002;1,199;6,270;9,408;0
25.05.2023;CEST;12:15;12:30;MW;0,584;11,512;0,710;16,717;29,523;0,408;0,603;6,200;98,783;105,994;0
25.05.2023;CEST;12:30;12:45;MW;0,000;0,163;0,143;0,000;0,306;0,578;1,731;9,116;155,079;166,504;0
25.05.2023;CEST;12:45;13:00;MW;0,000;0,000;0,081;0,000;0,081;0,480;37,669;18,736;347,592;404,477;0
25.05.2023;CEST;13:00;13:15;MW;0,000;1,846;0,281;4,239;6,366;1,019;4,420;6,411;126,889;138,739;0
